Time (s),X,Y,Z,Direction
86.52799999999402,-13.049999999999983,7.199999999999994,1.27,Right
86.55999999999402,-12.959999999999983,7.199999999999994,1.27,Right
86.59199999999402,-12.869999999999983,7.199999999999994,1.27,Right
86.62399999999401,-12.779999999999983,7.199999999999994,1.27,Right
86.65599999999401,-12.689999999999984,7.199999999999994,1.27,Right
86.687999999994,-12.599999999999984,7.199999999999994,1.27,Right
86.719999999994,-12.509999999999984,7.199999999999994,1.27,Right
86.751999999994,-12.419999999999984,7.199999999999994,1.27,Right
86.783999999994,-12.329999999999984,7.199999999999994,1.27,Right
86.81599999999399,-12.239999999999984,7.199999999999994,1.27,Right
86.84799999999399,-12.149999999999984,7.199999999999994,1.27,Right
86.87999999999398,-12.059999999999985,7.199999999999994,1.27,Right
86.91199999999398,-11.969999999999985,7.199999999999994,1.27,Right
86.94399999999398,-11.879999999999985,7.199999999999994,1.27,Right
86.97599999999397,-11.789999999999985,7.199999999999994,1.27,Right
87.00799999999397,-11.699999999999985,7.199999999999994,1.27,Right
87.03999999999397,-11.609999999999985,7.199999999999994,1.27,Right
87.07199999999396,-11.519999999999985,7.199999999999994,1.27,Right
87.10399999999396,-11.429999999999986,7.199999999999994,1.27,Right
87.13599999999396,-11.339999999999986,7.199999999999994,1.27,Right
87.16799999999395,-11.249999999999986,7.199999999999994,1.27,Right
87.19999999999395,-11.159999999999986,7.199999999999994,1.27,Right
87.23199999999395,-11.069999999999986,7.199999999999994,1.27,Right
87.26399999999394,-10.979999999999986,7.199999999999994,1.27,Right
87.29599999999394,-10.889999999999986,7.199999999999994,1.27,Right
87.32799999999393,-10.799999999999986,7.199999999999994,1.27,Right
87.35999999999393,-10.709999999999987,7.199999999999994,1.27,Right
87.39199999999393,-10.619999999999987,7.199999999999994,1.27,Right
87.42399999999392,-10.529999999999987,7.199999999999994,1.27,Right
87.45599999999392,-10.439999999999987,7.199999999999994,1.27,Right
87.48799999999392,-10.349999999999987,7.199999999999994,1.27,Right
87.51999999999391,-10.259999999999987,7.199999999999994,1.27,Right
87.55199999999391,-10.169999999999987,7.199999999999994,1.27,Right
87.5839999999939,-10.079999999999988,7.199999999999994,1.27,Right
87.6159999999939,-9.989999999999988,7.199999999999994,1.27,Right
87.6479999999939,-9.899999999999988,7.199999999999994,1.27,Right
87.6799999999939,-9.809999999999988,7.199999999999994,1.27,Right
87.71199999999389,-9.719999999999988,7.199999999999994,1.27,Right
87.74399999999389,-9.629999999999988,7.199999999999994,1.27,Right
87.77599999999389,-9.539999999999988,7.199999999999994,1.27,Right
87.80799999999388,-9.449999999999989,7.199999999999994,1.27,Right
87.83999999999388,-9.359999999999989,7.199999999999994,1.27,Right
87.87199999999388,-9.269999999999989,7.199999999999994,1.27,Right
87.90399999999387,-9.179999999999989,7.199999999999994,1.27,Right
87.93599999999387,-9.08999999999999,7.199999999999994,1.27,Right
87.96799999999386,-8.99999999999999,7.199999999999994,1.27,Right
87.99999999999386,-8.90999999999999,7.199999999999994,1.27,Right
88.03199999999386,-8.81999999999999,7.199999999999994,1.27,Right
88.06399999999385,-8.72999999999999,7.199999999999994,1.27,Right
88.09599999999385,-8.63999999999999,7.199999999999994,1.27,Right
88.12799999999385,-8.54999999999999,7.199999999999994,1.27,Right
88.15999999999384,-8.45999999999999,7.199999999999994,1.27,Right
88.19199999999384,-8.36999999999999,7.199999999999994,1.27,Right
88.22399999999384,-8.27999999999999,7.199999999999994,1.27,Right
88.25599999999383,-8.18999999999999,7.199999999999994,1.27,Right
88.28799999999383,-8.09999999999999,7.199999999999994,1.27,Right
88.31999999999383,-8.009999999999991,7.199999999999994,1.27,Right
88.35199999999382,-7.919999999999991,7.199999999999994,1.27,Right
88.38399999999382,-7.829999999999991,7.199999999999994,1.27,Right
88.41599999999382,-7.739999999999991,7.199999999999994,1.27,Right
88.44799999999381,-7.6499999999999915,7.199999999999994,1.27,Right
88.47999999999381,-7.559999999999992,7.199999999999994,1.27,Right
88.5119999999938,-7.469999999999992,7.199999999999994,1.27,Right
88.5439999999938,-7.379999999999992,7.199999999999994,1.27,Right
88.5759999999938,-7.289999999999992,7.199999999999994,1.27,Right
88.6079999999938,-7.199999999999992,7.199999999999994,1.27,Right
88.63999999999379,-7.109999999999992,7.199999999999994,1.27,Right
88.67199999999379,-7.0199999999999925,7.199999999999994,1.27,Right
88.70399999999378,-6.929999999999993,7.199999999999994,1.27,Right
88.73599999999378,-6.839999999999993,7.199999999999994,1.27,Right
88.76799999999378,-6.749999999999993,7.199999999999994,1.27,Right
88.79999999999377,-6.659999999999993,7.199999999999994,1.27,Right
88.83199999999377,-6.569999999999993,7.199999999999994,1.27,Right
88.86399999999377,-6.479999999999993,7.199999999999994,1.27,Right
88.89599999999376,-6.3899999999999935,7.199999999999994,1.27,Right
88.92799999999376,-6.299999999999994,7.199999999999994,1.27,Right
88.95999999999376,-6.209999999999994,7.199999999999994,1.27,Right
88.99199999999375,-6.119999999999994,7.199999999999994,1.27,Right
89.02399999999375,-6.029999999999994,7.199999999999994,1.27,Right
89.05599999999374,-5.939999999999994,7.199999999999994,1.27,Right
89.08799999999374,-5.849999999999994,7.199999999999994,1.27,Right
89.11999999999374,-5.7599999999999945,7.199999999999994,1.27,Right
89.15199999999373,-5.669999999999995,7.199999999999994,1.27,Right
89.18399999999373,-5.579999999999995,7.199999999999994,1.27,Right
89.21599999999373,-5.489999999999995,7.199999999999994,1.27,Right
89.24799999999372,-5.399999999999995,7.199999999999994,1.27,Right
89.27999999999372,-5.309999999999995,7.199999999999994,1.27,Right
89.31199999999372,-5.219999999999995,7.199999999999994,1.27,Right
89.34399999999371,-5.1299999999999955,7.199999999999994,1.27,Right
89.37599999999371,-5.039999999999996,7.199999999999994,1.27,Right
89.4079999999937,-4.949999999999996,7.199999999999994,1.27,Right
89.4399999999937,-4.859999999999996,7.199999999999994,1.27,Right
89.4719999999937,-4.769999999999996,7.199999999999994,1.27,Right
89.5039999999937,-4.679999999999996,7.199999999999994,1.27,Right
89.53599999999369,-4.589999999999996,7.199999999999994,1.27,Right
89.56799999999369,-4.4999999999999964,7.199999999999994,1.27,Right
89.59999999999368,-4.409999999999997,7.199999999999994,1.27,Right
89.63199999999368,-4.319999999999997,7.199999999999994,1.27,Right
89.66399999999368,-4.229999999999997,7.199999999999994,1.27,Right
89.69599999999367,-4.139999999999997,7.199999999999994,1.27,Right
89.72799999999367,-4.049999999999997,7.199999999999994,1.27,Right
